order,file_path,thumbnail,capture_uuid,page_uri,book_uri,source_rotated,width,height,source_x,source_y,source_w,source_h
134,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0cf923a0-8701-0133-8146-00505686a51c.right-bottom.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0cf923a0-8701-0133-8146-00505686a51c.right-bottom.jpg,0cf923a0-8701-0133-8146-00505686a51c,http://digitalcollections.nypl.org/items/0cf923a0-8701-0133-8146-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.251786,1335.38,650.65,1232.62,1241.24,1335.38,650.65
135,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d0f8a30-8701-0133-8441-00505686a51c.left-top.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d0f8a30-8701-0133-8441-00505686a51c.left-top.jpg,0d0f8a30-8701-0133-8441-00505686a51c,http://digitalcollections.nypl.org/items/0d0f8a30-8701-0133-8441-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0839293,1332.26,655.525,0,0,1332.26,655.525
135,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d0f8a30-8701-0133-8441-00505686a51c.left-middle.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d0f8a30-8701-0133-8441-00505686a51c.left-middle.jpg,0d0f8a30-8701-0133-8441-00505686a51c,http://digitalcollections.nypl.org/items/0d0f8a30-8701-0133-8441-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0839293,1332.26,675.695,0,615.1850000000001,1332.26,675.695
135,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d0f8a30-8701-0133-8441-00505686a51c.left-bottom.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d0f8a30-8701-0133-8441-00505686a51c.left-bottom.jpg,0d0f8a30-8701-0133-8441-00505686a51c,http://digitalcollections.nypl.org/items/0d0f8a30-8701-0133-8441-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0839293,1332.26,655.525,0,1250.54,1332.26,655.525
135,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d0f8a30-8701-0133-8441-00505686a51c.right-top.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d0f8a30-8701-0133-8441-00505686a51c.right-top.jpg,0d0f8a30-8701-0133-8441-00505686a51c,http://digitalcollections.nypl.org/items/0d0f8a30-8701-0133-8441-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0839293,1332.26,655.525,1229.74,0,1332.26,655.525
135,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d0f8a30-8701-0133-8441-00505686a51c.right-middle.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d0f8a30-8701-0133-8441-00505686a51c.right-middle.jpg,0d0f8a30-8701-0133-8441-00505686a51c,http://digitalcollections.nypl.org/items/0d0f8a30-8701-0133-8441-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0839293,1332.26,675.695,1229.74,615.1850000000001,1332.26,675.695
135,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d0f8a30-8701-0133-8441-00505686a51c.right-bottom.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d0f8a30-8701-0133-8441-00505686a51c.right-bottom.jpg,0d0f8a30-8701-0133-8441-00505686a51c,http://digitalcollections.nypl.org/items/0d0f8a30-8701-0133-8441-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0839293,1332.26,655.525,1229.74,1250.54,1332.26,655.525
136,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d260e30-8701-0133-c404-00505686a51c.left-top.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d260e30-8701-0133-c404-00505686a51c.left-top.jpg,0d260e30-8701-0133-c404-00505686a51c,http://digitalcollections.nypl.org/items/0d260e30-8701-0133-c404-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,-0.0,1331.2,652.6,0,0,1331.2,652.6
136,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d260e30-8701-0133-c404-00505686a51c.left-middle.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d260e30-8701-0133-c404-00505686a51c.left-middle.jpg,0d260e30-8701-0133-c404-00505686a51c,http://digitalcollections.nypl.org/items/0d260e30-8701-0133-c404-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,-0.0,1331.2,672.68,0,612.4399999999999,1331.2,672.68
136,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d260e30-8701-0133-c404-00505686a51c.left-bottom.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d260e30-8701-0133-c404-00505686a51c.left-bottom.jpg,0d260e30-8701-0133-c404-00505686a51c,http://digitalcollections.nypl.org/items/0d260e30-8701-0133-c404-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,-0.0,1331.2,652.6,0,1244.96,1331.2,652.6
136,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d260e30-8701-0133-c404-00505686a51c.right-top.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d260e30-8701-0133-c404-00505686a51c.right-top.jpg,0d260e30-8701-0133-c404-00505686a51c,http://digitalcollections.nypl.org/items/0d260e30-8701-0133-c404-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,-0.0,1331.2,652.6,1228.8,0,1331.2,652.6
136,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d260e30-8701-0133-c404-00505686a51c.right-middle.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d260e30-8701-0133-c404-00505686a51c.right-middle.jpg,0d260e30-8701-0133-c404-00505686a51c,http://digitalcollections.nypl.org/items/0d260e30-8701-0133-c404-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,-0.0,1331.2,672.68,1228.8,612.4399999999999,1331.2,672.68
136,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d260e30-8701-0133-c404-00505686a51c.right-bottom.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d260e30-8701-0133-c404-00505686a51c.right-bottom.jpg,0d260e30-8701-0133-c404-00505686a51c,http://digitalcollections.nypl.org/items/0d260e30-8701-0133-c404-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,-0.0,1331.2,652.6,1228.8,1244.96,1331.2,652.6
137,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d3a7600-8701-0133-d9b2-00505686a51c.left-top.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d3a7600-8701-0133-d9b2-00505686a51c.left-top.jpg,0d3a7600-8701-0133-d9b2-00505686a51c,http://digitalcollections.nypl.org/items/0d3a7600-8701-0133-d9b2-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,-0.0279765,1332.24,652.6,0,0,1332.24,652.6
137,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d3a7600-8701-0133-d9b2-00505686a51c.left-middle.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d3a7600-8701-0133-d9b2-00505686a51c.left-middle.jpg,0d3a7600-8701-0133-d9b2-00505686a51c,http://digitalcollections.nypl.org/items/0d3a7600-8701-0133-d9b2-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,-0.0279765,1332.24,672.68,0,612.4399999999999,1332.24,672.68
137,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d3a7600-8701-0133-d9b2-00505686a51c.left-bottom.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d3a7600-8701-0133-d9b2-00505686a51c.left-bottom.jpg,0d3a7600-8701-0133-d9b2-00505686a51c,http://digitalcollections.nypl.org/items/0d3a7600-8701-0133-d9b2-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,-0.0279765,1332.24,652.6,0,1244.96,1332.24,652.6
137,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d3a7600-8701-0133-d9b2-00505686a51c.right-top.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d3a7600-8701-0133-d9b2-00505686a51c.right-top.jpg,0d3a7600-8701-0133-d9b2-00505686a51c,http://digitalcollections.nypl.org/items/0d3a7600-8701-0133-d9b2-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,-0.0279765,1332.24,652.6,1229.76,0,1332.24,652.6
137,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d3a7600-8701-0133-d9b2-00505686a51c.right-middle.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d3a7600-8701-0133-d9b2-00505686a51c.right-middle.jpg,0d3a7600-8701-0133-d9b2-00505686a51c,http://digitalcollections.nypl.org/items/0d3a7600-8701-0133-d9b2-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,-0.0279765,1332.24,672.68,1229.76,612.4399999999999,1332.24,672.68
137,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d3a7600-8701-0133-d9b2-00505686a51c.right-bottom.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d3a7600-8701-0133-d9b2-00505686a51c.right-bottom.jpg,0d3a7600-8701-0133-d9b2-00505686a51c,http://digitalcollections.nypl.org/items/0d3a7600-8701-0133-d9b2-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,-0.0279765,1332.24,652.6,1229.76,1244.96,1332.24,652.6
138,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d4f57c0-8701-0133-32bb-00505686a51c.left-top.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d4f57c0-8701-0133-32bb-00505686a51c.left-top.jpg,0d4f57c0-8701-0133-32bb-00505686a51c,http://digitalcollections.nypl.org/items/0d4f57c0-8701-0133-32bb-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,-0.0,1330.18,649.6750000000001,0,0,1330.18,649.6750000000001
138,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d4f57c0-8701-0133-32bb-00505686a51c.left-middle.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d4f57c0-8701-0133-32bb-00505686a51c.left-middle.jpg,0d4f57c0-8701-0133-32bb-00505686a51c,http://digitalcollections.nypl.org/items/0d4f57c0-8701-0133-32bb-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,-0.0,1330.18,669.6650000000001,0,609.695,1330.18,669.6650000000001
138,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d4f57c0-8701-0133-32bb-00505686a51c.left-bottom.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d4f57c0-8701-0133-32bb-00505686a51c.left-bottom.jpg,0d4f57c0-8701-0133-32bb-00505686a51c,http://digitalcollections.nypl.org/items/0d4f57c0-8701-0133-32bb-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,-0.0,1330.18,649.6750000000001,0,1239.38,1330.18,649.6750000000001
138,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d4f57c0-8701-0133-32bb-00505686a51c.right-top.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d4f57c0-8701-0133-32bb-00505686a51c.right-top.jpg,0d4f57c0-8701-0133-32bb-00505686a51c,http://digitalcollections.nypl.org/items/0d4f57c0-8701-0133-32bb-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,-0.0,1330.18,649.6750000000001,1227.82,0,1330.18,649.6750000000001
138,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d4f57c0-8701-0133-32bb-00505686a51c.right-middle.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d4f57c0-8701-0133-32bb-00505686a51c.right-middle.jpg,0d4f57c0-8701-0133-32bb-00505686a51c,http://digitalcollections.nypl.org/items/0d4f57c0-8701-0133-32bb-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,-0.0,1330.18,669.6650000000001,1227.82,609.695,1330.18,669.6650000000001
138,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d4f57c0-8701-0133-32bb-00505686a51c.right-bottom.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d4f57c0-8701-0133-32bb-00505686a51c.right-bottom.jpg,0d4f57c0-8701-0133-32bb-00505686a51c,http://digitalcollections.nypl.org/items/0d4f57c0-8701-0133-32bb-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,-0.0,1330.18,649.6750000000001,1227.82,1239.38,1330.18,649.6750000000001
139,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d664c20-8701-0133-95c2-00505686a51c.left-top.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d664c20-8701-0133-95c2-00505686a51c.left-top.jpg,0d664c20-8701-0133-95c2-00505686a51c,http://digitalcollections.nypl.org/items/0d664c20-8701-0133-95c2-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0559529,1332.26,652.6,0,0,1332.26,652.6
139,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d664c20-8701-0133-95c2-00505686a51c.left-middle.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d664c20-8701-0133-95c2-00505686a51c.left-middle.jpg,0d664c20-8701-0133-95c2-00505686a51c,http://digitalcollections.nypl.org/items/0d664c20-8701-0133-95c2-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0559529,1332.26,672.68,0,612.4399999999999,1332.26,672.68
139,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d664c20-8701-0133-95c2-00505686a51c.left-bottom.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d664c20-8701-0133-95c2-00505686a51c.left-bottom.jpg,0d664c20-8701-0133-95c2-00505686a51c,http://digitalcollections.nypl.org/items/0d664c20-8701-0133-95c2-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0559529,1332.26,652.6,0,1244.96,1332.26,652.6
139,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d664c20-8701-0133-95c2-00505686a51c.right-top.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d664c20-8701-0133-95c2-00505686a51c.right-top.jpg,0d664c20-8701-0133-95c2-00505686a51c,http://digitalcollections.nypl.org/items/0d664c20-8701-0133-95c2-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0559529,1332.26,652.6,1229.74,0,1332.26,652.6
139,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d664c20-8701-0133-95c2-00505686a51c.right-middle.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d664c20-8701-0133-95c2-00505686a51c.right-middle.jpg,0d664c20-8701-0133-95c2-00505686a51c,http://digitalcollections.nypl.org/items/0d664c20-8701-0133-95c2-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0559529,1332.26,672.68,1229.74,612.4399999999999,1332.26,672.68
139,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d664c20-8701-0133-95c2-00505686a51c.right-bottom.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d664c20-8701-0133-95c2-00505686a51c.right-bottom.jpg,0d664c20-8701-0133-95c2-00505686a51c,http://digitalcollections.nypl.org/items/0d664c20-8701-0133-95c2-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0559529,1332.26,652.6,1229.74,1244.96,1332.26,652.6
140,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d7aa4f0-8701-0133-fabd-00505686a51c.left-top.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d7aa4f0-8701-0133-fabd-00505686a51c.left-top.jpg,0d7aa4f0-8701-0133-fabd-00505686a51c,http://digitalcollections.nypl.org/items/0d7aa4f0-8701-0133-fabd-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0839293,1332.26,648.0500000000001,0,0,1332.26,648.0500000000001
140,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d7aa4f0-8701-0133-fabd-00505686a51c.left-middle.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d7aa4f0-8701-0133-fabd-00505686a51c.left-middle.jpg,0d7aa4f0-8701-0133-fabd-00505686a51c,http://digitalcollections.nypl.org/items/0d7aa4f0-8701-0133-fabd-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0839293,1332.26,667.99,0,608.17,1332.26,667.99
140,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d7aa4f0-8701-0133-fabd-00505686a51c.left-bottom.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d7aa4f0-8701-0133-fabd-00505686a51c.left-bottom.jpg,0d7aa4f0-8701-0133-fabd-00505686a51c,http://digitalcollections.nypl.org/items/0d7aa4f0-8701-0133-fabd-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0839293,1332.26,648.0500000000001,0,1236.28,1332.26,648.0500000000001
140,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d7aa4f0-8701-0133-fabd-00505686a51c.right-top.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d7aa4f0-8701-0133-fabd-00505686a51c.right-top.jpg,0d7aa4f0-8701-0133-fabd-00505686a51c,http://digitalcollections.nypl.org/items/0d7aa4f0-8701-0133-fabd-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0839293,1332.26,648.0500000000001,1229.74,0,1332.26,648.0500000000001
140,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d7aa4f0-8701-0133-fabd-00505686a51c.right-middle.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d7aa4f0-8701-0133-fabd-00505686a51c.right-middle.jpg,0d7aa4f0-8701-0133-fabd-00505686a51c,http://digitalcollections.nypl.org/items/0d7aa4f0-8701-0133-fabd-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0839293,1332.26,667.99,1229.74,608.17,1332.26,667.99
140,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d7aa4f0-8701-0133-fabd-00505686a51c.right-bottom.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d7aa4f0-8701-0133-fabd-00505686a51c.right-bottom.jpg,0d7aa4f0-8701-0133-fabd-00505686a51c,http://digitalcollections.nypl.org/items/0d7aa4f0-8701-0133-fabd-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0839293,1332.26,648.0500000000001,1229.74,1236.28,1332.26,648.0500000000001
141,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d8e5d20-8701-0133-d116-00505686a51c.left-top.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d8e5d20-8701-0133-d116-00505686a51c.left-top.jpg,0d8e5d20-8701-0133-d116-00505686a51c,http://digitalcollections.nypl.org/items/0d8e5d20-8701-0133-d116-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.139882,1333.3,652.9250000000001,0,0,1333.3,652.9250000000001
141,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d8e5d20-8701-0133-d116-00505686a51c.left-middle.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d8e5d20-8701-0133-d116-00505686a51c.left-middle.jpg,0d8e5d20-8701-0133-d116-00505686a51c,http://digitalcollections.nypl.org/items/0d8e5d20-8701-0133-d116-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.139882,1333.3,673.015,0,612.745,1333.3,673.015
141,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d8e5d20-8701-0133-d116-00505686a51c.left-bottom.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d8e5d20-8701-0133-d116-00505686a51c.left-bottom.jpg,0d8e5d20-8701-0133-d116-00505686a51c,http://digitalcollections.nypl.org/items/0d8e5d20-8701-0133-d116-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.139882,1333.3,652.9250000000001,0,1245.5800000000002,1333.3,652.9250000000001
141,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d8e5d20-8701-0133-d116-00505686a51c.right-top.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d8e5d20-8701-0133-d116-00505686a51c.right-top.jpg,0d8e5d20-8701-0133-d116-00505686a51c,http://digitalcollections.nypl.org/items/0d8e5d20-8701-0133-d116-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.139882,1333.3,652.9250000000001,1230.7,0,1333.3,652.9250000000001
141,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d8e5d20-8701-0133-d116-00505686a51c.right-middle.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d8e5d20-8701-0133-d116-00505686a51c.right-middle.jpg,0d8e5d20-8701-0133-d116-00505686a51c,http://digitalcollections.nypl.org/items/0d8e5d20-8701-0133-d116-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.139882,1333.3,673.015,1230.7,612.745,1333.3,673.015
141,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0d8e5d20-8701-0133-d116-00505686a51c.right-bottom.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0d8e5d20-8701-0133-d116-00505686a51c.right-bottom.jpg,0d8e5d20-8701-0133-d116-00505686a51c,http://digitalcollections.nypl.org/items/0d8e5d20-8701-0133-d116-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.139882,1333.3,652.9250000000001,1230.7,1245.5800000000002,1333.3,652.9250000000001
142,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0da1d2a0-8701-0133-52c4-00505686a51c.left-top.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0da1d2a0-8701-0133-52c4-00505686a51c.left-top.jpg,0da1d2a0-8701-0133-52c4-00505686a51c,http://digitalcollections.nypl.org/items/0da1d2a0-8701-0133-52c4-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.307738,1336.42,655.1999999999999,0,0,1336.42,655.1999999999999
142,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0da1d2a0-8701-0133-52c4-00505686a51c.left-middle.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0da1d2a0-8701-0133-52c4-00505686a51c.left-middle.jpg,0da1d2a0-8701-0133-52c4-00505686a51c,http://digitalcollections.nypl.org/items/0da1d2a0-8701-0133-52c4-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.307738,1336.42,675.36,0,614.88,1336.42,675.36
142,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0da1d2a0-8701-0133-52c4-00505686a51c.left-bottom.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0da1d2a0-8701-0133-52c4-00505686a51c.left-bottom.jpg,0da1d2a0-8701-0133-52c4-00505686a51c,http://digitalcollections.nypl.org/items/0da1d2a0-8701-0133-52c4-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.307738,1336.42,655.1999999999999,0,1249.9199999999998,1336.42,655.1999999999999
142,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0da1d2a0-8701-0133-52c4-00505686a51c.right-top.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0da1d2a0-8701-0133-52c4-00505686a51c.right-top.jpg,0da1d2a0-8701-0133-52c4-00505686a51c,http://digitalcollections.nypl.org/items/0da1d2a0-8701-0133-52c4-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.307738,1336.42,655.1999999999999,1233.58,0,1336.42,655.1999999999999
142,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0da1d2a0-8701-0133-52c4-00505686a51c.right-middle.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0da1d2a0-8701-0133-52c4-00505686a51c.right-middle.jpg,0da1d2a0-8701-0133-52c4-00505686a51c,http://digitalcollections.nypl.org/items/0da1d2a0-8701-0133-52c4-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.307738,1336.42,675.36,1233.58,614.88,1336.42,675.36
142,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0da1d2a0-8701-0133-52c4-00505686a51c.right-bottom.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0da1d2a0-8701-0133-52c4-00505686a51c.right-bottom.jpg,0da1d2a0-8701-0133-52c4-00505686a51c,http://digitalcollections.nypl.org/items/0da1d2a0-8701-0133-52c4-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.307738,1336.42,655.1999999999999,1233.58,1249.9199999999998,1336.42,655.1999999999999
143,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/full/0db5eca0-8701-0133-d302-00505686a51c.left-top.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant-s4/thumb/0db5eca0-8701-0133-d302-00505686a51c.left-top.jpg,0db5eca0-8701-0133-d302-00505686a51c,http://digitalcollections.nypl.org/items/0db5eca0-8701-0133-d302-00505686a51c,http://digitalcollections.nypl.org/items/01af2f60-8701-0133-b22c-00505686a51c,0.0559529,1332.26,651.625,0,0,1332.26,651.625
