order,file_path,thumbnail,capture_uuid,page_uri,book_uri
1157,http://images.nypl.org/index.php?id=5265484&t=v,http://images.nypl.org/index.php?id=5265484&t=r,e6df5120-02fc-0133-f9b5-58d385a7bbd0,http://digitalcollections.nypl.org/items/e6df5120-02fc-0133-f9b5-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1158,http://images.nypl.org/index.php?id=5265485&t=v,http://images.nypl.org/index.php?id=5265485&t=r,e6e9e700-02fc-0133-69bb-58d385a7bbd0,http://digitalcollections.nypl.org/items/e6e9e700-02fc-0133-69bb-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1159,http://images.nypl.org/index.php?id=5265486&t=v,http://images.nypl.org/index.php?id=5265486&t=r,e6f45590-02fc-0133-be41-58d385a7bbd0,http://digitalcollections.nypl.org/items/e6f45590-02fc-0133-be41-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1160,http://images.nypl.org/index.php?id=5265487&t=v,http://images.nypl.org/index.php?id=5265487&t=r,e6fe23e0-02fc-0133-4718-58d385a7bbd0,http://digitalcollections.nypl.org/items/e6fe23e0-02fc-0133-4718-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1161,http://images.nypl.org/index.php?id=5265488&t=v,http://images.nypl.org/index.php?id=5265488&t=r,e70836c0-02fc-0133-a16e-58d385a7bbd0,http://digitalcollections.nypl.org/items/e70836c0-02fc-0133-a16e-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1162,http://images.nypl.org/index.php?id=5265489&t=v,http://images.nypl.org/index.php?id=5265489&t=r,e711cb10-02fc-0133-a3c4-58d385a7bbd0,http://digitalcollections.nypl.org/items/e711cb10-02fc-0133-a3c4-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1163,http://images.nypl.org/index.php?id=5265490&t=v,http://images.nypl.org/index.php?id=5265490&t=r,e71bc620-02fc-0133-bee2-58d385a7bbd0,http://digitalcollections.nypl.org/items/e71bc620-02fc-0133-bee2-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1164,http://images.nypl.org/index.php?id=5265491&t=v,http://images.nypl.org/index.php?id=5265491&t=r,e725e450-02fc-0133-ef92-58d385a7bbd0,http://digitalcollections.nypl.org/items/e725e450-02fc-0133-ef92-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1165,http://images.nypl.org/index.php?id=5265492&t=v,http://images.nypl.org/index.php?id=5265492&t=r,e72fa080-02fc-0133-864a-58d385a7bbd0,http://digitalcollections.nypl.org/items/e72fa080-02fc-0133-864a-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1166,http://images.nypl.org/index.php?id=5265493&t=v,http://images.nypl.org/index.php?id=5265493&t=r,e7399e90-02fc-0133-e146-58d385a7bbd0,http://digitalcollections.nypl.org/items/e7399e90-02fc-0133-e146-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1167,http://images.nypl.org/index.php?id=5265494&t=v,http://images.nypl.org/index.php?id=5265494&t=r,e743cc80-02fc-0133-6802-58d385a7bbd0,http://digitalcollections.nypl.org/items/e743cc80-02fc-0133-6802-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1168,http://images.nypl.org/index.php?id=5265495&t=v,http://images.nypl.org/index.php?id=5265495&t=r,e74e4b10-02fc-0133-17b7-58d385a7bbd0,http://digitalcollections.nypl.org/items/e74e4b10-02fc-0133-17b7-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1169,http://images.nypl.org/index.php?id=5265496&t=v,http://images.nypl.org/index.php?id=5265496&t=r,e758a710-02fc-0133-4bc5-58d385a7bbd0,http://digitalcollections.nypl.org/items/e758a710-02fc-0133-4bc5-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1170,http://images.nypl.org/index.php?id=5265497&t=v,http://images.nypl.org/index.php?id=5265497&t=r,e7628360-02fc-0133-5531-58d385a7bbd0,http://digitalcollections.nypl.org/items/e7628360-02fc-0133-5531-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1171,http://images.nypl.org/index.php?id=5265498&t=v,http://images.nypl.org/index.php?id=5265498&t=r,e76c75b0-02fc-0133-560b-58d385a7bbd0,http://digitalcollections.nypl.org/items/e76c75b0-02fc-0133-560b-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1172,http://images.nypl.org/index.php?id=5265499&t=v,http://images.nypl.org/index.php?id=5265499&t=r,e77638f0-02fc-0133-3c71-58d385a7bbd0,http://digitalcollections.nypl.org/items/e77638f0-02fc-0133-3c71-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1173,http://images.nypl.org/index.php?id=5265500&t=v,http://images.nypl.org/index.php?id=5265500&t=r,e78031a0-02fc-0133-ce7c-58d385a7bbd0,http://digitalcollections.nypl.org/items/e78031a0-02fc-0133-ce7c-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1174,http://images.nypl.org/index.php?id=5265501&t=v,http://images.nypl.org/index.php?id=5265501&t=r,e78a1830-02fc-0133-40b2-58d385a7bbd0,http://digitalcollections.nypl.org/items/e78a1830-02fc-0133-40b2-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1175,http://images.nypl.org/index.php?id=5265502&t=v,http://images.nypl.org/index.php?id=5265502&t=r,e793c560-02fc-0133-6713-58d385a7bbd0,http://digitalcollections.nypl.org/items/e793c560-02fc-0133-6713-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1176,http://images.nypl.org/index.php?id=5265503&t=v,http://images.nypl.org/index.php?id=5265503&t=r,e79dc4f0-02fc-0133-eb70-58d385a7bbd0,http://digitalcollections.nypl.org/items/e79dc4f0-02fc-0133-eb70-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1177,http://images.nypl.org/index.php?id=5265504&t=v,http://images.nypl.org/index.php?id=5265504&t=r,e7a7a2f0-02fc-0133-a35a-58d385a7bbd0,http://digitalcollections.nypl.org/items/e7a7a2f0-02fc-0133-a35a-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1178,http://images.nypl.org/index.php?id=5265505&t=v,http://images.nypl.org/index.php?id=5265505&t=r,e7b15f00-02fc-0133-0c27-58d385a7bbd0,http://digitalcollections.nypl.org/items/e7b15f00-02fc-0133-0c27-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1179,http://images.nypl.org/index.php?id=5265506&t=v,http://images.nypl.org/index.php?id=5265506&t=r,e7bb32c0-02fc-0133-1679-58d385a7bbd0,http://digitalcollections.nypl.org/items/e7bb32c0-02fc-0133-1679-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1180,http://images.nypl.org/index.php?id=5265507&t=v,http://images.nypl.org/index.php?id=5265507&t=r,e7c50c00-02fc-0133-2ac3-58d385a7bbd0,http://digitalcollections.nypl.org/items/e7c50c00-02fc-0133-2ac3-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1181,http://images.nypl.org/index.php?id=5265508&t=v,http://images.nypl.org/index.php?id=5265508&t=r,e7cf11f0-02fc-0133-b1eb-58d385a7bbd0,http://digitalcollections.nypl.org/items/e7cf11f0-02fc-0133-b1eb-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1182,http://images.nypl.org/index.php?id=5265509&t=v,http://images.nypl.org/index.php?id=5265509&t=r,e7d8ed50-02fc-0133-7cb9-58d385a7bbd0,http://digitalcollections.nypl.org/items/e7d8ed50-02fc-0133-7cb9-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1183,http://images.nypl.org/index.php?id=5265510&t=v,http://images.nypl.org/index.php?id=5265510&t=r,e7e2c9a0-02fc-0133-3b65-58d385a7bbd0,http://digitalcollections.nypl.org/items/e7e2c9a0-02fc-0133-3b65-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1184,http://images.nypl.org/index.php?id=5265511&t=v,http://images.nypl.org/index.php?id=5265511&t=r,e7ec8bc0-02fc-0133-2652-58d385a7bbd0,http://digitalcollections.nypl.org/items/e7ec8bc0-02fc-0133-2652-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1185,http://images.nypl.org/index.php?id=5265512&t=v,http://images.nypl.org/index.php?id=5265512&t=r,e7f639a0-02fc-0133-f462-58d385a7bbd0,http://digitalcollections.nypl.org/items/e7f639a0-02fc-0133-f462-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1186,http://images.nypl.org/index.php?id=5265513&t=v,http://images.nypl.org/index.php?id=5265513&t=r,e7ffdbe0-02fc-0133-0c60-58d385a7bbd0,http://digitalcollections.nypl.org/items/e7ffdbe0-02fc-0133-0c60-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1187,http://images.nypl.org/index.php?id=5265514&t=v,http://images.nypl.org/index.php?id=5265514&t=r,e809e390-02fc-0133-04e8-58d385a7bbd0,http://digitalcollections.nypl.org/items/e809e390-02fc-0133-04e8-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1188,http://images.nypl.org/index.php?id=5265515&t=v,http://images.nypl.org/index.php?id=5265515&t=r,e8140660-02fc-0133-28c1-58d385a7bbd0,http://digitalcollections.nypl.org/items/e8140660-02fc-0133-28c1-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1189,http://images.nypl.org/index.php?id=5265516&t=v,http://images.nypl.org/index.php?id=5265516&t=r,e81e2f20-02fc-0133-660a-58d385a7bbd0,http://digitalcollections.nypl.org/items/e81e2f20-02fc-0133-660a-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1190,http://images.nypl.org/index.php?id=5265517&t=v,http://images.nypl.org/index.php?id=5265517&t=r,e82869a0-02fc-0133-4d70-58d385a7bbd0,http://digitalcollections.nypl.org/items/e82869a0-02fc-0133-4d70-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1191,http://images.nypl.org/index.php?id=5265518&t=v,http://images.nypl.org/index.php?id=5265518&t=r,e8326f20-02fc-0133-d9d0-58d385a7bbd0,http://digitalcollections.nypl.org/items/e8326f20-02fc-0133-d9d0-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1192,http://images.nypl.org/index.php?id=5265519&t=v,http://images.nypl.org/index.php?id=5265519&t=r,e83c4e20-02fc-0133-68f5-58d385a7bbd0,http://digitalcollections.nypl.org/items/e83c4e20-02fc-0133-68f5-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1193,http://images.nypl.org/index.php?id=5265520&t=v,http://images.nypl.org/index.php?id=5265520&t=r,e8461370-02fc-0133-7c8f-58d385a7bbd0,http://digitalcollections.nypl.org/items/e8461370-02fc-0133-7c8f-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1194,http://images.nypl.org/index.php?id=5265521&t=v,http://images.nypl.org/index.php?id=5265521&t=r,e84ff0f0-02fc-0133-345d-58d385a7bbd0,http://digitalcollections.nypl.org/items/e84ff0f0-02fc-0133-345d-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1195,http://images.nypl.org/index.php?id=5265522&t=v,http://images.nypl.org/index.php?id=5265522&t=r,e859ba60-02fc-0133-6fcc-58d385a7bbd0,http://digitalcollections.nypl.org/items/e859ba60-02fc-0133-6fcc-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1196,http://images.nypl.org/index.php?id=5265523&t=v,http://images.nypl.org/index.php?id=5265523&t=r,e8635fb0-02fc-0133-1154-58d385a7bbd0,http://digitalcollections.nypl.org/items/e8635fb0-02fc-0133-1154-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1197,http://images.nypl.org/index.php?id=5265524&t=v,http://images.nypl.org/index.php?id=5265524&t=r,e86cfaf0-02fc-0133-01a4-58d385a7bbd0,http://digitalcollections.nypl.org/items/e86cfaf0-02fc-0133-01a4-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1198,http://images.nypl.org/index.php?id=5265525&t=v,http://images.nypl.org/index.php?id=5265525&t=r,e876d670-02fc-0133-10bb-58d385a7bbd0,http://digitalcollections.nypl.org/items/e876d670-02fc-0133-10bb-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1199,http://images.nypl.org/index.php?id=5265526&t=v,http://images.nypl.org/index.php?id=5265526&t=r,e8806b20-02fc-0133-1e55-58d385a7bbd0,http://digitalcollections.nypl.org/items/e8806b20-02fc-0133-1e55-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1200,http://images.nypl.org/index.php?id=5265527&t=v,http://images.nypl.org/index.php?id=5265527&t=r,e88a6e60-02fc-0133-8fff-58d385a7bbd0,http://digitalcollections.nypl.org/items/e88a6e60-02fc-0133-8fff-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1201,http://images.nypl.org/index.php?id=5265528&t=v,http://images.nypl.org/index.php?id=5265528&t=r,e89413e0-02fc-0133-5199-58d385a7bbd0,http://digitalcollections.nypl.org/items/e89413e0-02fc-0133-5199-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1202,http://images.nypl.org/index.php?id=5265529&t=v,http://images.nypl.org/index.php?id=5265529&t=r,e89de0f0-02fc-0133-5cdc-58d385a7bbd0,http://digitalcollections.nypl.org/items/e89de0f0-02fc-0133-5cdc-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1203,http://images.nypl.org/index.php?id=5265530&t=v,http://images.nypl.org/index.php?id=5265530&t=r,e8a7a1a0-02fc-0133-c644-58d385a7bbd0,http://digitalcollections.nypl.org/items/e8a7a1a0-02fc-0133-c644-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1204,http://images.nypl.org/index.php?id=5265531&t=v,http://images.nypl.org/index.php?id=5265531&t=r,e8b185b0-02fc-0133-15d0-58d385a7bbd0,http://digitalcollections.nypl.org/items/e8b185b0-02fc-0133-15d0-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1205,http://images.nypl.org/index.php?id=5265532&t=v,http://images.nypl.org/index.php?id=5265532&t=r,e8bb42d0-02fc-0133-df67-58d385a7bbd0,http://digitalcollections.nypl.org/items/e8bb42d0-02fc-0133-df67-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1206,http://images.nypl.org/index.php?id=5265533&t=v,http://images.nypl.org/index.php?id=5265533&t=r,e8c55d30-02fc-0133-b9c2-58d385a7bbd0,http://digitalcollections.nypl.org/items/e8c55d30-02fc-0133-b9c2-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1207,http://images.nypl.org/index.php?id=5265534&t=v,http://images.nypl.org/index.php?id=5265534&t=r,e8cf2620-02fc-0133-bfd8-58d385a7bbd0,http://digitalcollections.nypl.org/items/e8cf2620-02fc-0133-bfd8-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1208,http://images.nypl.org/index.php?id=5265535&t=v,http://images.nypl.org/index.php?id=5265535&t=r,e8d906f0-02fc-0133-0b35-58d385a7bbd0,http://digitalcollections.nypl.org/items/e8d906f0-02fc-0133-0b35-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1209,http://images.nypl.org/index.php?id=5265536&t=v,http://images.nypl.org/index.php?id=5265536&t=r,e8e2cd60-02fc-0133-4c62-58d385a7bbd0,http://digitalcollections.nypl.org/items/e8e2cd60-02fc-0133-4c62-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1210,http://images.nypl.org/index.php?id=5265537&t=v,http://images.nypl.org/index.php?id=5265537&t=r,e8eccd40-02fc-0133-4221-58d385a7bbd0,http://digitalcollections.nypl.org/items/e8eccd40-02fc-0133-4221-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1211,http://images.nypl.org/index.php?id=5265538&t=v,http://images.nypl.org/index.php?id=5265538&t=r,e8f6faf0-02fc-0133-1199-58d385a7bbd0,http://digitalcollections.nypl.org/items/e8f6faf0-02fc-0133-1199-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1212,http://images.nypl.org/index.php?id=5265539&t=v,http://images.nypl.org/index.php?id=5265539&t=r,e9014f40-02fc-0133-7e8e-58d385a7bbd0,http://digitalcollections.nypl.org/items/e9014f40-02fc-0133-7e8e-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1213,http://images.nypl.org/index.php?id=5265540&t=v,http://images.nypl.org/index.php?id=5265540&t=r,e90bde40-02fc-0133-783b-58d385a7bbd0,http://digitalcollections.nypl.org/items/e90bde40-02fc-0133-783b-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1214,http://images.nypl.org/index.php?id=5265541&t=v,http://images.nypl.org/index.php?id=5265541&t=r,e9165250-02fc-0133-2a34-58d385a7bbd0,http://digitalcollections.nypl.org/items/e9165250-02fc-0133-2a34-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1215,http://images.nypl.org/index.php?id=5265542&t=v,http://images.nypl.org/index.php?id=5265542&t=r,e9209700-02fc-0133-e2d6-58d385a7bbd0,http://digitalcollections.nypl.org/items/e9209700-02fc-0133-e2d6-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1216,http://images.nypl.org/index.php?id=5265543&t=v,http://images.nypl.org/index.php?id=5265543&t=r,e92a53f0-02fc-0133-6418-58d385a7bbd0,http://digitalcollections.nypl.org/items/e92a53f0-02fc-0133-6418-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1217,http://images.nypl.org/index.php?id=5265544&t=v,http://images.nypl.org/index.php?id=5265544&t=r,e9340440-02fc-0133-818c-58d385a7bbd0,http://digitalcollections.nypl.org/items/e9340440-02fc-0133-818c-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1218,http://images.nypl.org/index.php?id=5265545&t=v,http://images.nypl.org/index.php?id=5265545&t=r,e93e3bc0-02fc-0133-f730-58d385a7bbd0,http://digitalcollections.nypl.org/items/e93e3bc0-02fc-0133-f730-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1219,http://images.nypl.org/index.php?id=5265546&t=v,http://images.nypl.org/index.php?id=5265546&t=r,e948f670-02fc-0133-6800-58d385a7bbd0,http://digitalcollections.nypl.org/items/e948f670-02fc-0133-6800-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1220,http://images.nypl.org/index.php?id=5265547&t=v,http://images.nypl.org/index.php?id=5265547&t=r,e952c540-02fc-0133-d7b5-58d385a7bbd0,http://digitalcollections.nypl.org/items/e952c540-02fc-0133-d7b5-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1221,http://images.nypl.org/index.php?id=5265548&t=v,http://images.nypl.org/index.php?id=5265548&t=r,e95ca710-02fc-0133-fb29-58d385a7bbd0,http://digitalcollections.nypl.org/items/e95ca710-02fc-0133-fb29-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1222,http://images.nypl.org/index.php?id=5265549&t=v,http://images.nypl.org/index.php?id=5265549&t=r,e9664d60-02fc-0133-120c-58d385a7bbd0,http://digitalcollections.nypl.org/items/e9664d60-02fc-0133-120c-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1223,http://images.nypl.org/index.php?id=5265550&t=v,http://images.nypl.org/index.php?id=5265550&t=r,e96ff840-02fc-0133-79da-58d385a7bbd0,http://digitalcollections.nypl.org/items/e96ff840-02fc-0133-79da-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1224,http://images.nypl.org/index.php?id=5265551&t=v,http://images.nypl.org/index.php?id=5265551&t=r,e9798ca0-02fc-0133-8f4b-58d385a7bbd0,http://digitalcollections.nypl.org/items/e9798ca0-02fc-0133-8f4b-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1225,http://images.nypl.org/index.php?id=5265552&t=v,http://images.nypl.org/index.php?id=5265552&t=r,e98359f0-02fc-0133-6059-58d385a7bbd0,http://digitalcollections.nypl.org/items/e98359f0-02fc-0133-6059-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1226,http://images.nypl.org/index.php?id=5265553&t=v,http://images.nypl.org/index.php?id=5265553&t=r,e98cf120-02fc-0133-a69e-58d385a7bbd0,http://digitalcollections.nypl.org/items/e98cf120-02fc-0133-a69e-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1227,http://images.nypl.org/index.php?id=5265554&t=v,http://images.nypl.org/index.php?id=5265554&t=r,e9969e80-02fc-0133-6c17-58d385a7bbd0,http://digitalcollections.nypl.org/items/e9969e80-02fc-0133-6c17-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1228,http://images.nypl.org/index.php?id=5265555&t=v,http://images.nypl.org/index.php?id=5265555&t=r,e9a04880-02fc-0133-9c58-58d385a7bbd0,http://digitalcollections.nypl.org/items/e9a04880-02fc-0133-9c58-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1229,http://images.nypl.org/index.php?id=5265556&t=v,http://images.nypl.org/index.php?id=5265556&t=r,e9a9d650-02fc-0133-7453-58d385a7bbd0,http://digitalcollections.nypl.org/items/e9a9d650-02fc-0133-7453-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1230,http://images.nypl.org/index.php?id=5265557&t=v,http://images.nypl.org/index.php?id=5265557&t=r,e9b369e0-02fc-0133-ed88-58d385a7bbd0,http://digitalcollections.nypl.org/items/e9b369e0-02fc-0133-ed88-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1231,http://images.nypl.org/index.php?id=5265558&t=v,http://images.nypl.org/index.php?id=5265558&t=r,e9bd3a70-02fc-0133-421f-58d385a7bbd0,http://digitalcollections.nypl.org/items/e9bd3a70-02fc-0133-421f-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1232,http://images.nypl.org/index.php?id=5265559&t=v,http://images.nypl.org/index.php?id=5265559&t=r,e9c6f360-02fc-0133-f5ea-58d385a7bbd0,http://digitalcollections.nypl.org/items/e9c6f360-02fc-0133-f5ea-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1233,http://images.nypl.org/index.php?id=5265560&t=v,http://images.nypl.org/index.php?id=5265560&t=r,e9d0fb00-02fc-0133-fe19-58d385a7bbd0,http://digitalcollections.nypl.org/items/e9d0fb00-02fc-0133-fe19-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1234,http://images.nypl.org/index.php?id=5265561&t=v,http://images.nypl.org/index.php?id=5265561&t=r,ea007be0-02fc-0133-4675-58d385a7bbd0,http://digitalcollections.nypl.org/items/ea007be0-02fc-0133-4675-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1235,http://images.nypl.org/index.php?id=5265562&t=v,http://images.nypl.org/index.php?id=5265562&t=r,ea0936a0-02fc-0133-fb78-58d385a7bbd0,http://digitalcollections.nypl.org/items/ea0936a0-02fc-0133-fb78-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1236,http://images.nypl.org/index.php?id=5265563&t=v,http://images.nypl.org/index.php?id=5265563&t=r,ea1197e0-02fc-0133-c989-58d385a7bbd0,http://digitalcollections.nypl.org/items/ea1197e0-02fc-0133-c989-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1237,http://images.nypl.org/index.php?id=5265564&t=v,http://images.nypl.org/index.php?id=5265564&t=r,ea1999e0-02fc-0133-750d-58d385a7bbd0,http://digitalcollections.nypl.org/items/ea1999e0-02fc-0133-750d-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
1238,http://images.nypl.org/index.php?id=5265565&t=v,http://images.nypl.org/index.php?id=5265565&t=r,ea21e6c0-02fc-0133-ebc7-58d385a7bbd0,http://digitalcollections.nypl.org/items/ea21e6c0-02fc-0133-ebc7-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53b4fe0-02fc-0133-0e0d-58d385a7bbd0
