order,file_path,thumbnail,capture_uuid,page_uri,book_uri,source_rotated,width,height,source_x,source_y,source_w,source_h
98,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e34685d0-00b1-0133-6122-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e34685d0-00b1-0133-6122-58d385a7bbd0.right.jpg,e34685d0-00b1-0133-6122-58d385a7bbd0,http://digitalcollections.nypl.org/items/e34685d0-00b1-0133-6122-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,0.839234,1372.73,2049,1217.27,0,1372.73,2049
99,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e3504280-00b1-0133-f731-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e3504280-00b1-0133-f731-58d385a7bbd0.left.jpg,e3504280-00b1-0133-f731-58d385a7bbd0,http://digitalcollections.nypl.org/items/e3504280-00b1-0133-f731-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,0.923143,1373.79,2044,0,0,1373.79,2044
99,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e3504280-00b1-0133-f731-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e3504280-00b1-0133-f731-58d385a7bbd0.right.jpg,e3504280-00b1-0133-f731-58d385a7bbd0,http://digitalcollections.nypl.org/items/e3504280-00b1-0133-f731-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,0.923143,1373.79,2044,1218.21,0,1373.79,2044
100,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e359d430-00b1-0133-fbea-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e359d430-00b1-0133-fbea-58d385a7bbd0.left.jpg,e359d430-00b1-0133-fbea-58d385a7bbd0,http://digitalcollections.nypl.org/items/e359d430-00b1-0133-fbea-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,0.839234,1372.73,2049,0,0,1372.73,2049
100,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e359d430-00b1-0133-fbea-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e359d430-00b1-0133-fbea-58d385a7bbd0.right.jpg,e359d430-00b1-0133-fbea-58d385a7bbd0,http://digitalcollections.nypl.org/items/e359d430-00b1-0133-fbea-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,0.839234,1372.73,2049,1217.27,0,1372.73,2049
101,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c0c38370-015a-0133-065e-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c0c38370-015a-0133-065e-58d385a7bbd0.left.jpg,c0c38370-015a-0133-065e-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0,1356.8,2256,0,0,1356.8,2256
101,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c0c38370-015a-0133-065e-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c0c38370-015a-0133-065e-58d385a7bbd0.right.jpg,c0c38370-015a-0133-065e-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0,1356.8,2256,1203.2,0,1356.8,2256
102,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c0fd7210-015a-0133-1c97-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c0fd7210-015a-0133-1c97-58d385a7bbd0.left.jpg,c0fd7210-015a-0133-1c97-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0fd7210-015a-0133-1c97-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.755321,1370.61,2073,0,0,1370.61,2073
102,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c0fd7210-015a-0133-1c97-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c0fd7210-015a-0133-1c97-58d385a7bbd0.right.jpg,c0fd7210-015a-0133-1c97-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0fd7210-015a-0133-1c97-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.755321,1370.61,2073,1215.39,0,1370.61,2073
103,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c107cb10-015a-0133-e20d-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c107cb10-015a-0133-e20d-58d385a7bbd0.left.jpg,c107cb10-015a-0133-e20d-58d385a7bbd0,http://digitalcollections.nypl.org/items/c107cb10-015a-0133-e20d-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.755321,1370.61,2068,0,0,1370.61,2068
103,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c107cb10-015a-0133-e20d-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c107cb10-015a-0133-e20d-58d385a7bbd0.right.jpg,c107cb10-015a-0133-e20d-58d385a7bbd0,http://digitalcollections.nypl.org/items/c107cb10-015a-0133-e20d-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.755321,1370.61,2068,1215.39,0,1370.61,2068
104,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1119930-015a-0133-1631-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1119930-015a-0133-1631-58d385a7bbd0.left.jpg,c1119930-015a-0133-1631-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1119930-015a-0133-1631-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.867204,1372.73,2072,0,0,1372.73,2072
104,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1119930-015a-0133-1631-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1119930-015a-0133-1631-58d385a7bbd0.right.jpg,c1119930-015a-0133-1631-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1119930-015a-0133-1631-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.867204,1372.73,2072,1217.27,0,1372.73,2072
105,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c11b54c0-015a-0133-76fd-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c11b54c0-015a-0133-76fd-58d385a7bbd0.left.jpg,c11b54c0-015a-0133-76fd-58d385a7bbd0,http://digitalcollections.nypl.org/items/c11b54c0-015a-0133-76fd-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.307738,1363.19,2094,0,0,1363.19,2094
105,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c11b54c0-015a-0133-76fd-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c11b54c0-015a-0133-76fd-58d385a7bbd0.right.jpg,c11b54c0-015a-0133-76fd-58d385a7bbd0,http://digitalcollections.nypl.org/items/c11b54c0-015a-0133-76fd-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.307738,1363.19,2094,1208.81,0,1363.19,2094
106,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c124d900-015a-0133-95ce-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c124d900-015a-0133-95ce-58d385a7bbd0.left.jpg,c124d900-015a-0133-95ce-58d385a7bbd0,http://digitalcollections.nypl.org/items/c124d900-015a-0133-95ce-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.839234,1372.73,2070,0,0,1372.73,2070
106,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c124d900-015a-0133-95ce-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c124d900-015a-0133-95ce-58d385a7bbd0.right.jpg,c124d900-015a-0133-95ce-58d385a7bbd0,http://digitalcollections.nypl.org/items/c124d900-015a-0133-95ce-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.839234,1372.73,2070,1217.27,0,1372.73,2070
107,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c12ee170-015a-0133-f374-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c12ee170-015a-0133-f374-58d385a7bbd0.left.jpg,c12ee170-015a-0133-f374-58d385a7bbd0,http://digitalcollections.nypl.org/items/c12ee170-015a-0133-f374-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.755321,1371.67,2106,0,0,1371.67,2106
107,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c12ee170-015a-0133-f374-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c12ee170-015a-0133-f374-58d385a7bbd0.right.jpg,c12ee170-015a-0133-f374-58d385a7bbd0,http://digitalcollections.nypl.org/items/c12ee170-015a-0133-f374-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.755321,1371.67,2106,1216.33,0,1371.67,2106
108,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1389420-015a-0133-9435-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1389420-015a-0133-9435-58d385a7bbd0.left.jpg,c1389420-015a-0133-9435-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1389420-015a-0133-9435-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.839234,1373.76,2070,0,0,1373.76,2070
108,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1389420-015a-0133-9435-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1389420-015a-0133-9435-58d385a7bbd0.right.jpg,c1389420-015a-0133-9435-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1389420-015a-0133-9435-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.839234,1373.76,2070,1218.24,0,1373.76,2070
109,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1427560-015a-0133-ca34-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1427560-015a-0133-ca34-58d385a7bbd0.left.jpg,c1427560-015a-0133-ca34-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1427560-015a-0133-ca34-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0,1356.8,2065,0,0,1356.8,2065
109,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1427560-015a-0133-ca34-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1427560-015a-0133-ca34-58d385a7bbd0.right.jpg,c1427560-015a-0133-ca34-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1427560-015a-0133-ca34-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0,1356.8,2065,1203.2,0,1356.8,2065
110,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c14c3870-015a-0133-0e16-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c14c3870-015a-0133-0e16-58d385a7bbd0.left.jpg,c14c3870-015a-0133-0e16-58d385a7bbd0,http://digitalcollections.nypl.org/items/c14c3870-015a-0133-0e16-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0,1355.77,2134,0,0,1355.77,2134
110,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c14c3870-015a-0133-0e16-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c14c3870-015a-0133-0e16-58d385a7bbd0.right.jpg,c14c3870-015a-0133-0e16-58d385a7bbd0,http://digitalcollections.nypl.org/items/c14c3870-015a-0133-0e16-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0,1355.77,2134,1202.23,0,1355.77,2134
111,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1560ef0-015a-0133-24d3-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1560ef0-015a-0133-24d3-58d385a7bbd0.left.jpg,c1560ef0-015a-0133-24d3-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1560ef0-015a-0133-24d3-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.587485,1367.43,2044,0,0,1367.43,2044
111,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1560ef0-015a-0133-24d3-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1560ef0-015a-0133-24d3-58d385a7bbd0.right.jpg,c1560ef0-015a-0133-24d3-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1560ef0-015a-0133-24d3-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.587485,1367.43,2044,1212.57,0,1367.43,2044
112,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c15fc310-015a-0133-beaf-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c15fc310-015a-0133-beaf-58d385a7bbd0.left.jpg,c15fc310-015a-0133-beaf-58d385a7bbd0,http://digitalcollections.nypl.org/items/c15fc310-015a-0133-beaf-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.503563,1366.37,2042,0,0,1366.37,2042
112,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c15fc310-015a-0133-beaf-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c15fc310-015a-0133-beaf-58d385a7bbd0.right.jpg,c15fc310-015a-0133-beaf-58d385a7bbd0,http://digitalcollections.nypl.org/items/c15fc310-015a-0133-beaf-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.503563,1366.37,2042,1211.63,0,1366.37,2042
113,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c16991b0-015a-0133-75f1-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c16991b0-015a-0133-75f1-58d385a7bbd0.left.jpg,c16991b0-015a-0133-75f1-58d385a7bbd0,http://digitalcollections.nypl.org/items/c16991b0-015a-0133-75f1-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.251786,1362.1,2030,0,0,1362.1,2030
113,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c16991b0-015a-0133-75f1-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c16991b0-015a-0133-75f1-58d385a7bbd0.right.jpg,c16991b0-015a-0133-75f1-58d385a7bbd0,http://digitalcollections.nypl.org/items/c16991b0-015a-0133-75f1-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.251786,1362.1,2030,1207.9,0,1362.1,2030
114,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1734050-015a-0133-76f0-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1734050-015a-0133-76f0-58d385a7bbd0.left.jpg,c1734050-015a-0133-76f0-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1734050-015a-0133-76f0-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.363689,1364.22,2034,0,0,1364.22,2034
114,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1734050-015a-0133-76f0-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1734050-015a-0133-76f0-58d385a7bbd0.right.jpg,c1734050-015a-0133-76f0-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1734050-015a-0133-76f0-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.363689,1364.22,2034,1209.78,0,1364.22,2034
115,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c17d2e20-015a-0133-2caa-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c17d2e20-015a-0133-2caa-58d385a7bbd0.left.jpg,c17d2e20-015a-0133-2caa-58d385a7bbd0,http://digitalcollections.nypl.org/items/c17d2e20-015a-0133-2caa-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.223811,1361.07,2029,0,0,1361.07,2029
115,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c17d2e20-015a-0133-2caa-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c17d2e20-015a-0133-2caa-58d385a7bbd0.right.jpg,c17d2e20-015a-0133-2caa-58d385a7bbd0,http://digitalcollections.nypl.org/items/c17d2e20-015a-0133-2caa-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.223811,1361.07,2029,1206.93,0,1361.07,2029
116,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c186b7a0-015a-0133-7286-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c186b7a0-015a-0133-7286-58d385a7bbd0.left.jpg,c186b7a0-015a-0133-7286-58d385a7bbd0,http://digitalcollections.nypl.org/items/c186b7a0-015a-0133-7286-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.223811,1362.1,2028,0,0,1362.1,2028
116,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c186b7a0-015a-0133-7286-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c186b7a0-015a-0133-7286-58d385a7bbd0.right.jpg,c186b7a0-015a-0133-7286-58d385a7bbd0,http://digitalcollections.nypl.org/items/c186b7a0-015a-0133-7286-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.223811,1362.1,2028,1207.9,0,1362.1,2028
117,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1903960-015a-0133-c9a6-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1903960-015a-0133-c9a6-58d385a7bbd0.left.jpg,c1903960-015a-0133-c9a6-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1903960-015a-0133-c9a6-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0,1355.77,2016,0,0,1355.77,2016
117,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1903960-015a-0133-c9a6-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1903960-015a-0133-c9a6-58d385a7bbd0.right.jpg,c1903960-015a-0133-c9a6-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1903960-015a-0133-c9a6-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0,1355.77,2016,1202.23,0,1355.77,2016
118,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c19a01e0-015a-0133-7528-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c19a01e0-015a-0133-7528-58d385a7bbd0.left.jpg,c19a01e0-015a-0133-7528-58d385a7bbd0,http://digitalcollections.nypl.org/items/c19a01e0-015a-0133-7528-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.0559529,1357.89,2020,0,0,1357.89,2020
118,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c19a01e0-015a-0133-7528-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c19a01e0-015a-0133-7528-58d385a7bbd0.right.jpg,c19a01e0-015a-0133-7528-58d385a7bbd0,http://digitalcollections.nypl.org/items/c19a01e0-015a-0133-7528-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.0559529,1357.89,2020,1204.11,0,1357.89,2020
119,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1a38f00-015a-0133-30fa-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1a38f00-015a-0133-30fa-58d385a7bbd0.left.jpg,c1a38f00-015a-0133-30fa-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1a38f00-015a-0133-30fa-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.251786,1362.1,2028,0,0,1362.1,2028
119,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1a38f00-015a-0133-30fa-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1a38f00-015a-0133-30fa-58d385a7bbd0.right.jpg,c1a38f00-015a-0133-30fa-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1a38f00-015a-0133-30fa-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.251786,1362.1,2028,1207.9,0,1362.1,2028
120,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1ad81e0-015a-0133-dfe9-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1ad81e0-015a-0133-dfe9-58d385a7bbd0.left.jpg,c1ad81e0-015a-0133-dfe9-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1ad81e0-015a-0133-dfe9-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.307738,1362.13,2046,0,0,1362.13,2046
120,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1ad81e0-015a-0133-dfe9-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1ad81e0-015a-0133-dfe9-58d385a7bbd0.right.jpg,c1ad81e0-015a-0133-dfe9-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1ad81e0-015a-0133-dfe9-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.307738,1362.13,2046,1207.87,0,1362.13,2046
121,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1b72ed0-015a-0133-4a43-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1b72ed0-015a-0133-4a43-58d385a7bbd0.left.jpg,c1b72ed0-015a-0133-4a43-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1b72ed0-015a-0133-4a43-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.111906,1358.95,2023,0,0,1358.95,2023
121,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1b72ed0-015a-0133-4a43-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1b72ed0-015a-0133-4a43-58d385a7bbd0.right.jpg,c1b72ed0-015a-0133-4a43-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1b72ed0-015a-0133-4a43-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.111906,1358.95,2023,1205.05,0,1358.95,2023
122,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1c0d470-015a-0133-e819-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1c0d470-015a-0133-e819-58d385a7bbd0.left.jpg,c1c0d470-015a-0133-e819-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1c0d470-015a-0133-e819-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.867204,1373.76,2058,0,0,1373.76,2058
122,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1c0d470-015a-0133-e819-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1c0d470-015a-0133-e819-58d385a7bbd0.right.jpg,c1c0d470-015a-0133-e819-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1c0d470-015a-0133-e819-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.867204,1373.76,2058,1218.24,0,1373.76,2058
123,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1cb0bc0-015a-0133-c9bc-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1cb0bc0-015a-0133-c9bc-58d385a7bbd0.left.jpg,c1cb0bc0-015a-0133-c9bc-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1cb0bc0-015a-0133-c9bc-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.559511,1368.46,2039,0,0,1368.46,2039
123,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1cb0bc0-015a-0133-c9bc-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1cb0bc0-015a-0133-c9bc-58d385a7bbd0.right.jpg,c1cb0bc0-015a-0133-c9bc-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1cb0bc0-015a-0133-c9bc-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.559511,1368.46,2039,1213.54,0,1368.46,2039
124,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1d4c960-015a-0133-d58c-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1d4c960-015a-0133-d58c-58d385a7bbd0.left.jpg,c1d4c960-015a-0133-d58c-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1d4c960-015a-0133-d58c-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.895174,1373.79,2052,0,0,1373.79,2052
